id_atendimento;data_atendimento;hora_atendimento;cliente;telefone;cidade;uf;profissional;servico;categoria;valor;forma_pagamento;status;canal_agendamento
104845;2026-06-18;13:00;Luciana Carvalho;11980000337;Mauá;SP;Camila Rodrigues;Manutenção de alongamento;Unhas;95.0;Cartão de débito;Concluído;Instagram
104846;2026-06-18;13:00;Natália Barbosa;11980000016;Diadema;SP;Fernanda Costa;Design de sobrancelhas;Sobrancelhas;45.0;Dinheiro;Concluído;Telefone
104847;2026-06-18;13:30;Bruna Carvalho;11980000013;São Paulo;SP;Bruna Oliveira;Manicure + Pedicure;Unhas;70.0;Dinheiro;Concluído;Telefone
104848;2026-06-18;13:30;Flávia Cardoso;11980000027;Diadema;SP;Patrícia Alves;Manicure;Unhas;35.0;PIX;Concluído;Telefone
104849;2026-06-18;14:00;Elaine Barbosa;11980000332;São Bernardo do Campo;SP;Juliana Martins;Pedicure;Unhas;38.0;Cartão de débito;Concluído;Telefone
104850;2026-06-18;14:00;Mariana Rocha;11980000107;Diadema;SP;Mariana Silva;Design de sobrancelhas;Sobrancelhas;45.0;Dinheiro;Concluído;Presencial
104851;2026-06-18;14:30;Natália Barbosa;11980000269;Mauá;SP;Camila Rodrigues;Manicure + Pedicure;Unhas;0.0;PIX;Cancelado;WhatsApp
104852;2026-06-18;14:30;Vanessa Gomes;11980000075;Santo André;SP;Mariana Silva;Manutenção de cílios;Cílios;90.0;Cartão de crédito;Concluído;WhatsApp
104853;2026-06-18;15:00;Natália Ribeiro;11980000424;São Caetano do Sul;SP;Fernanda Costa;Coloração;Cabelos;160.0;Cartão de débito;Concluído;Instagram
104854;2026-06-18;16:30;Juliana Ribeiro;11980000282;Diadema;SP;Mariana Silva;Manicure;Unhas;35.0;Dinheiro;Concluído;Telefone
104855;2026-06-18;16:30;Natália Carvalho;11980000063;Diadema;SP;Juliana Martins;Manicure;Unhas;33.25;Dinheiro;Concluído;Telefone
104856;2026-06-18;17:00;Jéssica Gomes;11980000084;São Paulo;SP;Bruna Oliveira;Manicure + Pedicure;Unhas;70.0;Dinheiro;Concluído;Presencial
104857;2026-06-18;17:00;Patrícia Ribeiro;11980000044;São Bernardo do Campo;SP;Patrícia Alves;Manicure;Unhas;35.0;Cartão de débito;Concluído;Instagram
104858;2026-06-18;17:30;Raquel Silva;11980000167;Santo André;SP;Camila Rodrigues;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de débito;Concluído;WhatsApp
104859;2026-06-18;17:30;Daniela Ferreira;11980000435;São Bernardo do Campo;SP;Camila Rodrigues;Esmaltação em gel;Unhas;80.0;Cartão de crédito;Concluído;Presencial
104860;2026-06-19;09:00;Débora Lima;11980000396;São Bernardo do Campo;SP;Fernanda Costa;Manutenção de cílios;Cílios;90.0;PIX;Concluído;Presencial
104861;2026-06-19;09:00;Viviane Ribeiro;11980000045;Mauá;SP;Camila Rodrigues;Design de sobrancelhas;Sobrancelhas;45.0;PIX;Concluído;Instagram
104862;2026-06-19;09:30;Juliana Souza;11980000426;São Paulo;SP;Camila Rodrigues;Design + Henna;Sobrancelhas;60.0;PIX;Concluído;Instagram
104863;2026-06-19;09:30;Sabrina Ferreira;11980000281;Santo André;SP;Juliana Martins;Hidratação;Cabelos;95.0;Cartão de crédito;Concluído;Instagram
104864;2026-06-19;09:30;Tatiane Silva;11980000262;São Paulo;SP;Patrícia Alves;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;WhatsApp
104865;2026-06-19;09:30;Bianca Ferreira;11980000225;São Paulo;SP;Mariana Silva;Manicure + Pedicure;Unhas;70.0;Dinheiro;Concluído;Instagram
104866;2026-06-19;10:00;Marcela Rocha;11980000221;Diadema;SP;Fernanda Costa;Manicure + Pedicure;Unhas;70.0;Cartão de débito;Concluído;Instagram
104867;2026-06-19;10:00;Elaine Santos;11980000231;São Bernardo do Campo;SP;Larissa Santos;Manicure + Pedicure;Unhas;0.0;Dinheiro;Não Compareceu;Presencial
104868;2026-06-19;10:30;Juliana Souza;11980000417;Diadema;SP;Renata Souza;Alongamento de unhas;Unhas;150.0;Cartão de crédito;Concluído;WhatsApp
104869;2026-06-19;10:30;Patrícia Lima;11980000367;São Bernardo do Campo;SP;Renata Souza;Pedicure;Unhas;0.0;Dinheiro;Não Compareceu;Instagram
104870;2026-06-19;11:00;Fernanda Almeida;11980000363;Diadema;SP;Juliana Martins;Spa dos pés;Estética;65.0;Cartão de crédito;Concluído;Presencial
104871;2026-06-19;14:00;Natália Ribeiro;11980000358;Santo André;SP;Larissa Santos;Manicure;Unhas;35.0;Dinheiro;Concluído;Presencial
104872;2026-06-19;15:00;Viviane Ferreira;11980000440;Santo André;SP;Fernanda Costa;Manutenção de cílios;Cílios;90.0;Cartão de débito;Concluído;Telefone
104873;2026-06-19;15:00;Bruna Martins;11980000136;São Bernardo do Campo;SP;Renata Souza;Manicure + Pedicure;Unhas;70.0;Cartão de crédito;Concluído;Telefone
104874;2026-06-19;15:00;Patrícia Pereira;11980000220;Diadema;SP;Camila Rodrigues;Escova;Cabelos;70.0;PIX;Concluído;Telefone
104875;2026-06-19;15:30;Patrícia Almeida;11980000118;São Caetano do Sul;SP;Renata Souza;Pedicure;Unhas;40.0;Dinheiro;Concluído;Presencial
104876;2026-06-19;16:00;Flávia Cardoso;11980000027;Diadema;SP;Renata Souza;Escova;Cabelos;63.0;Cartão de crédito;Concluído;WhatsApp
104877;2026-06-19;16:00;Débora Costa;11980000134;São Paulo;SP;Renata Souza;Alongamento de unhas;Unhas;150.0;PIX;Concluído;WhatsApp
104878;2026-06-19;16:30;Patrícia Barbosa;11980000196;São Caetano do Sul;SP;Bruna Oliveira;Manicure;Unhas;0.0;Dinheiro;Cancelado;WhatsApp
104879;2026-06-19;16:30;Camila Oliveira;11980000224;Mauá;SP;Camila Rodrigues;Manutenção de cílios;Cílios;90.0;Cartão de crédito;Concluído;Instagram
104880;2026-06-19;16:30;Elaine Almeida;11980000110;Diadema;SP;Bruna Oliveira;Esmaltação em gel;Unhas;76.0;Cartão de débito;Concluído;Presencial
104881;2026-06-19;16:30;Luciana Ramos;11980000029;Santo André;SP;Patrícia Alves;Design + Henna;Sobrancelhas;60.0;Dinheiro;Concluído;WhatsApp
104882;2026-06-19;16:30;Paula Barbosa;11980000331;Diadema;SP;Patrícia Alves;Manutenção de alongamento;Unhas;95.0;Dinheiro;Concluído;Telefone
104883;2026-06-19;17:00;Juliana Costa;11980000317;Mauá;SP;Renata Souza;Design + Henna;Sobrancelhas;60.0;PIX;Concluído;WhatsApp
104884;2026-06-19;17:00;Cristiane Santos;11980000378;Mauá;SP;Juliana Martins;Manicure + Pedicure;Unhas;66.5;Cartão de crédito;Concluído;Telefone
104885;2026-06-19;17:30;Cristiane Lima;11980000338;Mauá;SP;Larissa Santos;Alongamento de unhas;Unhas;150.0;Dinheiro;Concluído;Presencial
104886;2026-06-19;18:00;Jéssica Carvalho;11980000185;Diadema;SP;Camila Rodrigues;Extensão de cílios;Cílios;162.0;Cartão de débito;Concluído;Telefone
104887;2026-06-19;18:00;Viviane Gomes;11980000313;Diadema;SP;Renata Souza;Alongamento de unhas;Unhas;150.0;PIX;Concluído;WhatsApp
104888;2026-06-20;09:00;Raquel Ferreira;11980000421;São Bernardo do Campo;SP;Bruna Oliveira;Manicure;Unhas;33.25;Dinheiro;Concluído;Presencial
104889;2026-06-20;09:00;Mariana Rocha;11980000107;Diadema;SP;Larissa Santos;Esmaltação em gel;Unhas;80.0;Cartão de crédito;Concluído;WhatsApp
104890;2026-06-20;09:00;Rafaela Rocha;11980000370;São Paulo;SP;Fernanda Costa;Design de sobrancelhas;Sobrancelhas;45.0;Dinheiro;Concluído;Instagram
104891;2026-06-20;09:30;Vanessa Rocha;11980000119;Diadema;SP;Bruna Oliveira;Manutenção de cílios;Cílios;90.0;PIX;Concluído;Presencial
104892;2026-06-20;11:00;Tatiane Oliveira;11980000258;São Paulo;SP;Patrícia Alves;Extensão de cílios;Cílios;180.0;Dinheiro;Concluído;Instagram
104893;2026-06-20;11:00;Elaine Carvalho;11980000151;Mauá;SP;Bruna Oliveira;Spa dos pés;Estética;65.0;Dinheiro;Concluído;Instagram
104894;2026-06-20;11:30;Ana Santos;11980000054;São Bernardo do Campo;SP;Renata Souza;Design + Henna;Sobrancelhas;60.0;PIX;Concluído;Telefone
104895;2026-06-20;11:30;Monique Lima;11980000449;São Bernardo do Campo;SP;Juliana Martins;Esmaltação em gel;Unhas;80.0;Cartão de débito;Concluído;Presencial
104896;2026-06-20;11:30;Elaine Barbosa;11980000332;São Bernardo do Campo;SP;Patrícia Alves;Manicure;Unhas;0.0;Dinheiro;Não Compareceu;Instagram
104897;2026-06-20;11:30;Natália Almeida;11980000163;São Caetano do Sul;SP;Juliana Martins;Escova;Cabelos;70.0;Dinheiro;Concluído;WhatsApp
104898;2026-06-20;13:30;Patrícia Ribeiro;11980000044;São Bernardo do Campo;SP;Fernanda Costa;Manicure + Pedicure;Unhas;70.0;Cartão de crédito;Concluído;Presencial
104899;2026-06-20;14:00;Tatiane Oliveira;11980000258;São Paulo;SP;Patrícia Alves;Escova;Cabelos;70.0;Dinheiro;Concluído;WhatsApp
104900;2026-06-20;14:30;Juliana Costa;11980000144;São Bernardo do Campo;SP;Renata Souza;Escova;Cabelos;70.0;Dinheiro;Concluído;Presencial
104901;2026-06-20;15:00;Luciana Gomes;11980000304;São Caetano do Sul;SP;Patrícia Alves;Design + Henna;Sobrancelhas;60.0;Cartão de crédito;Concluído;WhatsApp
104902;2026-06-20;15:00;Débora Lima;11980000396;São Bernardo do Campo;SP;Mariana Silva;Coloração;Cabelos;160.0;Dinheiro;Concluído;Instagram
104903;2026-06-20;15:00;Daniela Rocha;11980000387;Santo André;SP;Renata Souza;Design de sobrancelhas;Sobrancelhas;45.0;PIX;Concluído;Telefone
104904;2026-06-20;15:30;Tatiane Santos;11980000094;São Bernardo do Campo;SP;Renata Souza;Hidratação;Cabelos;95.0;Cartão de crédito;Concluído;WhatsApp
104905;2026-06-20;16:00;Mariana Rocha;11980000383;São Caetano do Sul;SP;Fernanda Costa;Alongamento de unhas;Unhas;150.0;PIX;Concluído;Telefone
104906;2026-06-20;17:00;Flávia Mendes;11980000129;Mauá;SP;Renata Souza;Escova;Cabelos;0.0;Cartão de débito;Não Compareceu;Instagram
104907;2026-06-20;17:00;Marcela Souza;11980000174;São Paulo;SP;Renata Souza;Manutenção de cílios;Cílios;90.0;Dinheiro;Concluído;Instagram
104908;2026-06-20;17:30;Simone Gomes;11980000205;Santo André;SP;Juliana Martins;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de débito;Concluído;WhatsApp
104909;2026-06-20;18:00;Paula Mendes;11980000296;São Caetano do Sul;SP;Larissa Santos;Manicure + Pedicure;Unhas;70.0;Cartão de débito;Concluído;Presencial
104910;2026-06-20;18:00;Bianca Ferreira;11980000300;São Caetano do Sul;SP;Patrícia Alves;Corte feminino;Cabelos;85.0;Dinheiro;Concluído;Presencial
104911;2026-06-21;14:30;Priscila Mendes;11980000308;São Bernardo do Campo;SP;Juliana Martins;Design de sobrancelhas;Sobrancelhas;45.0;Dinheiro;Concluído;WhatsApp
104912;2026-06-22;10:00;Beatriz Barbosa;11980000214;Mauá;SP;Fernanda Costa;Esmaltação em gel;Unhas;80.0;Cartão de crédito;Concluído;Telefone
104913;2026-06-22;11:00;Raquel Pereira;11980000037;São Bernardo do Campo;SP;Patrícia Alves;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de débito;Concluído;WhatsApp
104914;2026-06-22;11:00;Juliana Souza;11980000426;São Paulo;SP;Bruna Oliveira;Manutenção de cílios;Cílios;90.0;Dinheiro;Concluído;WhatsApp
104915;2026-06-22;14:00;Simone Silva;11980000035;São Paulo;SP;Fernanda Costa;Pedicure;Unhas;36.0;PIX;Concluído;WhatsApp
104916;2026-06-22;15:30;Camila Ferreira;11980000386;São Caetano do Sul;SP;Fernanda Costa;Manicure;Unhas;35.0;Cartão de débito;Concluído;Instagram
104917;2026-06-22;17:30;Elaine Silva;11980000261;Mauá;SP;Renata Souza;Pedicure;Unhas;40.0;PIX;Concluído;Presencial
104918;2026-06-23;09:00;Simone Almeida;11980000184;Santo André;SP;Renata Souza;Design de sobrancelhas;Sobrancelhas;45.0;Dinheiro;Concluído;Instagram
104919;2026-06-23;09:30;Monique Barbosa;11980000139;São Caetano do Sul;SP;Patrícia Alves;Escova;Cabelos;66.5;Cartão de débito;Concluído;WhatsApp
104920;2026-06-23;10:00;Sabrina Lima;11980000100;Diadema;SP;Larissa Santos;Escova;Cabelos;70.0;Dinheiro;Concluído;Presencial
104921;2026-06-23;13:00;Bruna Rocha;11980000081;São Caetano do Sul;SP;Juliana Martins;Manutenção de cílios;Cílios;85.5;Dinheiro;Concluído;Instagram
104922;2026-06-23;13:00;Raquel Carvalho;11980000168;Santo André;SP;Bruna Oliveira;Design + Henna;Sobrancelhas;57.0;Cartão de débito;Concluído;Presencial
104923;2026-06-23;13:30;Isabela Mendes;11980000428;São Caetano do Sul;SP;Larissa Santos;Manicure;Unhas;33.25;Cartão de débito;Concluído;Instagram
104924;2026-06-23;13:30;Paula Silva;11980000169;Diadema;SP;Fernanda Costa;Manicure;Unhas;35.0;Dinheiro;Concluído;Telefone
104925;2026-06-23;13:30;Fernanda Santos;11980000425;Diadema;SP;Patrícia Alves;Manutenção de alongamento;Unhas;100.0;Dinheiro;Concluído;Presencial
104926;2026-06-23;14:00;Marcela Santos;11980000206;São Paulo;SP;Renata Souza;Hidratação;Cabelos;0.0;Cartão de crédito;Cancelado;Presencial
104927;2026-06-23;14:30;Daniela Silva;11980000346;São Paulo;SP;Fernanda Costa;Manicure;Unhas;35.0;Cartão de crédito;Concluído;Telefone
104928;2026-06-23;14:30;Sabrina Barbosa;11980000380;Santo André;SP;Larissa Santos;Pedicure;Unhas;38.0;Cartão de crédito;Concluído;WhatsApp
104929;2026-06-23;15:00;Beatriz Silva;11980000439;Santo André;SP;Fernanda Costa;Manutenção de alongamento;Unhas;100.0;Cartão de débito;Concluído;Presencial
104930;2026-06-23;15:30;Carla Almeida;11980000444;Diadema;SP;Larissa Santos;Manicure;Unhas;35.0;Cartão de crédito;Concluído;Telefone
104931;2026-06-23;16:00;Vanessa Mendes;11980000343;Santo André;SP;Fernanda Costa;Manutenção de cílios;Cílios;90.0;PIX;Concluído;Instagram
104932;2026-06-23;16:00;Vanessa Lima;11980000342;Mauá;SP;Bruna Oliveira;Manutenção de alongamento;Unhas;100.0;Cartão de débito;Concluído;Telefone
104933;2026-06-23;16:00;Débora Ribeiro;11980000318;São Caetano do Sul;SP;Mariana Silva;Manicure + Pedicure;Unhas;70.0;Cartão de crédito;Concluído;WhatsApp
104934;2026-06-23;16:00;Renata Almeida;11980000155;Mauá;SP;Bruna Oliveira;Esmaltação em gel;Unhas;80.0;PIX;Concluído;Presencial
104935;2026-06-23;16:30;Sabrina Martins;11980000215;Diadema;SP;Mariana Silva;Escova;Cabelos;0.0;Cartão de crédito;Cancelado;Instagram
104936;2026-06-23;17:00;Paula Oliveira;11980000177;Mauá;SP;Juliana Martins;Hidratação;Cabelos;95.0;PIX;Concluído;Instagram
104937;2026-06-23;17:00;Patrícia Rocha;11980000085;Mauá;SP;Fernanda Costa;Manutenção de alongamento;Unhas;100.0;Cartão de débito;Concluído;Presencial
104938;2026-06-23;17:00;Larissa Ribeiro;11980000116;São Bernardo do Campo;SP;Camila Rodrigues;Manicure;Unhas;35.0;Cartão de crédito;Concluído;Telefone
104939;2026-06-24;09:00;Patrícia Ribeiro;11980000044;São Bernardo do Campo;SP;Larissa Santos;Manicure;Unhas;35.0;PIX;Concluído;Presencial
104940;2026-06-24;10:00;Patrícia Pereira;11980000246;São Caetano do Sul;SP;Bruna Oliveira;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;Instagram
104941;2026-06-24;10:00;Viviane Silva;11980000402;Diadema;SP;Renata Souza;Manicure + Pedicure;Unhas;70.0;Dinheiro;Concluído;Telefone
104942;2026-06-24;11:00;Ana Carolina Souza;11980000001;São Paulo;SP;Mariana Silva;Manutenção de alongamento;Unhas;100.0;Cartão de crédito;Concluído;WhatsApp
104943;2026-06-24;11:30;Monique Lima;11980000449;São Bernardo do Campo;SP;Mariana Silva;Esmaltação em gel;Unhas;80.0;PIX;Concluído;Telefone
104944;2026-06-24;13:00;Elaine Gomes;11980000335;Santo André;SP;Bruna Oliveira;Spa dos pés;Estética;65.0;PIX;Concluído;Presencial
104945;2026-06-24;13:00;Gabriela Silva;11980000443;São Caetano do Sul;SP;Fernanda Costa;Manicure + Pedicure;Unhas;70.0;Cartão de débito;Concluído;Telefone
104946;2026-06-24;13:30;Carla Mendes;11980000005;Mauá;SP;Renata Souza;Coloração;Cabelos;160.0;Cartão de crédito;Concluído;WhatsApp
104947;2026-06-24;14:30;Patrícia Santos;11980000213;Diadema;SP;Juliana Martins;Manutenção de alongamento;Unhas;100.0;Dinheiro;Concluído;Presencial
104948;2026-06-24;15:00;Daniela Rocha;11980000355;São Caetano do Sul;SP;Patrícia Alves;Pedicure;Unhas;0.0;PIX;Não Compareceu;WhatsApp
104949;2026-06-24;15:30;Monique Ribeiro;11980000048;Diadema;SP;Fernanda Costa;Esmaltação em gel;Unhas;80.0;Cartão de crédito;Concluído;Telefone
104950;2026-06-24;16:30;Marcela Gomes;11980000316;São Bernardo do Campo;SP;Renata Souza;Manutenção de alongamento;Unhas;90.0;Cartão de débito;Concluído;Telefone
104951;2026-06-24;16:30;Beatriz Santos;11980000065;Mauá;SP;Fernanda Costa;Esmaltação em gel;Unhas;80.0;Dinheiro;Concluído;Presencial
104952;2026-06-24;17:00;Priscila Barbosa;11980000150;Santo André;SP;Mariana Silva;Escova;Cabelos;70.0;Cartão de crédito;Concluído;Presencial
104953;2026-06-24;17:30;Camila Mendes;11980000138;Santo André;SP;Patrícia Alves;Spa dos pés;Estética;58.5;PIX;Concluído;Telefone
104954;2026-06-25;09:00;Elaine Gomes;11980000301;Mauá;SP;Camila Rodrigues;Manicure;Unhas;35.0;Cartão de débito;Concluído;Telefone
104955;2026-06-25;09:00;Jéssica Silva;11980000448;São Caetano do Sul;SP;Juliana Martins;Manicure;Unhas;35.0;Cartão de crédito;Concluído;Instagram
104956;2026-06-25;09:30;Bianca Santos;11980000251;São Caetano do Sul;SP;Bruna Oliveira;Manicure;Unhas;35.0;Dinheiro;Concluído;Instagram
104957;2026-06-25;10:00;Bruna Barbosa;11980000446;Santo André;SP;Bruna Oliveira;Esmaltação em gel;Unhas;80.0;Cartão de crédito;Concluído;Telefone
104958;2026-06-25;10:00;Fernanda Pereira;11980000292;Santo André;SP;Camila Rodrigues;Hidratação;Cabelos;95.0;PIX;Concluído;WhatsApp
104959;2026-06-25;11:30;Monique Ribeiro;11980000407;São Paulo;SP;Mariana Silva;Coloração;Cabelos;0.0;PIX;Cancelado;Telefone
104960;2026-06-25;11:30;Marcela Rocha;11980000221;Diadema;SP;Larissa Santos;Esmaltação em gel;Unhas;80.0;Cartão de crédito;Concluído;Instagram
104961;2026-06-25;14:00;Flávia Santos;11980000315;São Bernardo do Campo;SP;Patrícia Alves;Pedicure;Unhas;0.0;Cartão de débito;Cancelado;WhatsApp
104962;2026-06-25;14:30;Daniela Lima;11980000431;Diadema;SP;Mariana Silva;Spa dos pés;Estética;65.0;Cartão de crédito;Concluído;WhatsApp
104963;2026-06-25;14:30;Juliana Silva;11980000141;São Bernardo do Campo;SP;Patrícia Alves;Hidratação;Cabelos;95.0;Cartão de crédito;Concluído;WhatsApp
104964;2026-06-25;15:00;Sabrina Lima;11980000062;São Caetano do Sul;SP;Mariana Silva;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;Presencial
104965;2026-06-25;15:00;Renata Alves;11980000018;São Paulo;SP;Juliana Martins;Manicure + Pedicure;Unhas;70.0;PIX;Concluído;Instagram
104966;2026-06-25;15:00;Sabrina Oliveira;11980000034;São Bernardo do Campo;SP;Larissa Santos;Design + Henna;Sobrancelhas;0.0;Cartão de crédito;Cancelado;WhatsApp
104967;2026-06-25;15:30;Letícia Carvalho;11980000109;Diadema;SP;Renata Souza;Alongamento de unhas;Unhas;150.0;Cartão de crédito;Concluído;WhatsApp
104968;2026-06-25;16:00;Jéssica Santos;11980000297;Diadema;SP;Juliana Martins;Manicure;Unhas;0.0;Cartão de crédito;Cancelado;Instagram
104969;2026-06-25;17:30;Priscila Martins;11980000187;Santo André;SP;Renata Souza;Design + Henna;Sobrancelhas;60.0;PIX;Concluído;Presencial
104970;2026-06-26;09:30;Carla Martins;11980000265;Santo André;SP;Juliana Martins;Corte feminino;Cabelos;85.0;PIX;Concluído;Instagram
104971;2026-06-26;09:30;Carla Oliveira;11980000384;Diadema;SP;Larissa Santos;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;WhatsApp
104972;2026-06-26;09:30;Isabela Lima;11980000264;Diadema;SP;Renata Souza;Pedicure;Unhas;38.0;Cartão de débito;Concluído;Instagram
104973;2026-06-26;10:00;Juliana Silva;11980000141;São Bernardo do Campo;SP;Camila Rodrigues;Manicure + Pedicure;Unhas;70.0;Cartão de crédito;Concluído;Presencial
104974;2026-06-26;10:00;Elaine Almeida;11980000110;Diadema;SP;Larissa Santos;Manutenção de alongamento;Unhas;90.0;Cartão de débito;Concluído;Presencial
104975;2026-06-26;10:30;Larissa Souza;11980000095;Santo André;SP;Larissa Santos;Manicure + Pedicure;Unhas;0.0;Cartão de débito;Cancelado;WhatsApp
104976;2026-06-26;11:00;Rafaela Mendes;11980000156;São Caetano do Sul;SP;Juliana Martins;Manutenção de cílios;Cílios;90.0;Cartão de débito;Concluído;WhatsApp
104977;2026-06-26;11:00;Débora Costa;11980000134;São Paulo;SP;Renata Souza;Design de sobrancelhas;Sobrancelhas;40.5;PIX;Concluído;Instagram
104978;2026-06-26;11:30;Carla Mendes;11980000005;Mauá;SP;Fernanda Costa;Design + Henna;Sobrancelhas;60.0;Cartão de crédito;Concluído;Presencial
104979;2026-06-26;13:00;Tatiane Silva;11980000072;São Paulo;SP;Patrícia Alves;Manicure;Unhas;35.0;Cartão de débito;Concluído;Presencial
104980;2026-06-26;13:00;Raquel Carvalho;11980000168;Santo André;SP;Mariana Silva;Esmaltação em gel;Unhas;80.0;PIX;Concluído;WhatsApp
104981;2026-06-26;13:00;Bianca Costa;11980000388;São Bernardo do Campo;SP;Fernanda Costa;Manicure;Unhas;35.0;PIX;Concluído;Instagram
104982;2026-06-26;13:00;Camila Santos;11980000291;São Paulo;SP;Fernanda Costa;Esmaltação em gel;Unhas;80.0;Dinheiro;Concluído;Presencial
104983;2026-06-26;13:30;Gabriela Lima;11980000321;Mauá;SP;Bruna Oliveira;Design + Henna;Sobrancelhas;60.0;Cartão de crédito;Concluído;Telefone
104984;2026-06-26;14:00;Elaine Santos;11980000176;São Caetano do Sul;SP;Mariana Silva;Manicure;Unhas;35.0;PIX;Concluído;Instagram
104985;2026-06-26;14:00;Paula Souza;11980000283;São Paulo;SP;Juliana Martins;Escova;Cabelos;0.0;Cartão de débito;Não Compareceu;WhatsApp
104986;2026-06-26;14:30;Fernanda Pereira;11980000292;Santo André;SP;Renata Souza;Pedicure;Unhas;38.0;Cartão de débito;Concluído;Presencial
104987;2026-06-26;14:30;Beatriz Ribeiro;11980000051;São Bernardo do Campo;SP;Fernanda Costa;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;WhatsApp
104988;2026-06-26;15:00;Marcela Gomes;11980000080;São Caetano do Sul;SP;Juliana Martins;Spa dos pés;Estética;65.0;Dinheiro;Concluído;WhatsApp
104989;2026-06-26;15:30;Natália Carvalho;11980000047;São Paulo;SP;Fernanda Costa;Design de sobrancelhas;Sobrancelhas;45.0;Dinheiro;Concluído;Telefone
104990;2026-06-26;16:00;Gabriela Lima;11980000330;Mauá;SP;Larissa Santos;Spa dos pés;Estética;65.0;PIX;Concluído;Instagram
104991;2026-06-26;16:00;Jéssica Gomes;11980000263;Santo André;SP;Juliana Martins;Extensão de cílios;Cílios;180.0;PIX;Concluído;Telefone
104992;2026-06-26;16:30;Vanessa Gomes;11980000075;Santo André;SP;Mariana Silva;Escova;Cabelos;70.0;Cartão de débito;Concluído;Instagram
104993;2026-06-26;17:00;Débora Lima;11980000113;Diadema;SP;Camila Rodrigues;Manicure;Unhas;35.0;Dinheiro;Concluído;Telefone
104994;2026-06-26;18:00;Juliana Martins;11980000180;São Caetano do Sul;SP;Larissa Santos;Corte feminino;Cabelos;85.0;PIX;Concluído;Telefone
104995;2026-06-27;09:00;Patrícia Souza;11980000306;São Paulo;SP;Larissa Santos;Design + Henna;Sobrancelhas;60.0;PIX;Concluído;Presencial
104996;2026-06-27;09:00;Larissa Oliveira;11980000074;São Caetano do Sul;SP;Larissa Santos;Escova;Cabelos;70.0;Cartão de crédito;Concluído;Telefone
104997;2026-06-27;09:30;Amanda Oliveira;11980000112;São Caetano do Sul;SP;Bruna Oliveira;Esmaltação em gel;Unhas;80.0;PIX;Concluído;Telefone
104998;2026-06-27;10:00;Monique Santos;11980000031;Diadema;SP;Patrícia Alves;Manicure + Pedicure;Unhas;70.0;PIX;Concluído;Instagram
104999;2026-06-27;10:30;Débora Gomes;11980000310;São Paulo;SP;Mariana Silva;Hidratação;Cabelos;95.0;Dinheiro;Concluído;Presencial
105000;2026-06-27;11:00;Rafaela Gomes;11980000006;São Paulo;SP;Patrícia Alves;Alongamento de unhas;Unhas;150.0;Cartão de crédito;Concluído;Telefone
105001;2026-06-27;11:00;Bianca Ferreira;11980000225;São Paulo;SP;Fernanda Costa;Alongamento de unhas;Unhas;150.0;Cartão de crédito;Concluído;Instagram
105002;2026-06-27;11:00;Gabriela Barbosa;11980000243;São Paulo;SP;Camila Rodrigues;Coloração;Cabelos;160.0;Cartão de débito;Concluído;Presencial
105003;2026-06-27;11:30;Elaine Gomes;11980000301;Mauá;SP;Patrícia Alves;Manicure;Unhas;35.0;Cartão de débito;Concluído;Instagram
105004;2026-06-27;13:00;Bianca Santos;11980000066;São Bernardo do Campo;SP;Renata Souza;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de débito;Concluído;Presencial
105005;2026-06-27;13:00;Marcela Souza;11980000174;São Paulo;SP;Fernanda Costa;Extensão de cílios;Cílios;180.0;Cartão de débito;Concluído;Presencial
105006;2026-06-27;13:30;Raquel Pereira;11980000379;Mauá;SP;Larissa Santos;Extensão de cílios;Cílios;180.0;Dinheiro;Concluído;Presencial
105007;2026-06-27;14:00;Sabrina Lima;11980000062;São Caetano do Sul;SP;Renata Souza;Escova;Cabelos;70.0;Cartão de débito;Concluído;Presencial
105008;2026-06-27;14:00;Raquel Pereira;11980000037;São Bernardo do Campo;SP;Larissa Santos;Pedicure;Unhas;40.0;Dinheiro;Concluído;Telefone
105009;2026-06-27;14:00;Renata Rocha;11980000423;Santo André;SP;Fernanda Costa;Manutenção de cílios;Cílios;85.5;Cartão de débito;Concluído;Presencial
105010;2026-06-27;14:30;Ana Souza;11980000420;Mauá;SP;Larissa Santos;Esmaltação em gel;Unhas;80.0;PIX;Concluído;Presencial
105011;2026-06-27;14:30;Mariana Oliveira;11980000207;São Caetano do Sul;SP;Bruna Oliveira;Design + Henna;Sobrancelhas;60.0;Cartão de crédito;Concluído;Presencial
105012;2026-06-27;14:30;Sabrina Oliveira;11980000034;São Bernardo do Campo;SP;Fernanda Costa;Manutenção de alongamento;Unhas;100.0;Cartão de débito;Concluído;Presencial
105013;2026-06-27;15:00;Vanessa Gomes;11980000075;Santo André;SP;Camila Rodrigues;Manicure + Pedicure;Unhas;63.0;PIX;Concluído;Instagram
